ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001415889-25-020952	2822777	Common Stock				2634.0				I		By daughter	F2
0001415889-25-020952	2822776	Common Stock				2634.0				I		By son	F2
0001415889-25-020952	2822775	Common Stock				2634.0				I		By son	F2
0000089439-25-000052	2822821	Common Stock				140000.0				I		by trust where wife is beneficiary	
0000089439-25-000052	2822820	Common Stock				144520.0				I		by trust where he is beneficiary	
0000089439-25-000052	2822819	Common Stock				13600.0				I		by children	
0001015328-25-000182	2823004	Common Stock				41648.0				D			
0000913760-25-000137	2822748	Common Stock				955158.0				I		Through Basic Management Company Inc.	
0001127602-25-019935	2823023	Common Stock				98100.0				D			
0000712537-25-000098	2823001	Common Stock				2201.0				I		Shares held by TDB Consulting LLC	
0000913760-25-000136	2822767	Common Stock				3000.0				I		By Spouse	
0001127602-25-019934	2822836	Common Stock				28700.0				D			
0001415889-25-020938	2822855	Class A Common Stock				1079609.0	F4			I		See footnote	F6
0000732717-25-000105	2822786	Depositary Shares (Preferred Stock, Series C)				320.0	F1			D			
0000732717-25-000105	2822785	Common Stock				5718.0				D			
0000732717-25-000104	2822967	Common Stock				62076.0				I		By Family Trust	
0000732717-25-000104	2822968	Common Stock				7000.0				I		By Trust	
0000933136-25-000074	2822758	Common Stock				198398.0				D			
0001104659-25-073627	2823022	Common Stock, par value $0.0001				67787.0				I		By Matthew Scott Harris Trust	
0002039852-25-000122	2823054	Common Stock				3540.0				I		By 401(k) plan account	
0000950170-25-101990	2823174	Common Stock				0.0				D			
0000732717-25-000101	2822629	Common Stock				81319.0				D			
0001062993-25-013501	2822671	Common Stock				111.0				I		By spouse's IRA 2	
0001062993-25-013501	2822670	Common Stock				76238.0				D		By spouse's IRA 1	
0001062993-25-013501	2822673	Common Stock				37012.0				I			
0001062993-25-013501	2822672	Common Stock				116.0				I		By 401(k)	
0002004222-25-000006	2822907	Common Stock				606.61				I		Held in 401k plan	
0000732717-25-000100	2822822	Common Stock				167000.0				I		By Family Trust	
0000732717-25-000100	2822823	Common Stock				395500.0				I		By Trust	
0000821189-25-000057	2822958	Common Stock				10000.0				I		Family Trust 3	
0000821189-25-000057	2822957	Common Stock				10000.0				I		Family Trust 2	
0000821189-25-000057	2822956	Common Stock				10000.0				I		Family Trust 1	
0000821189-25-000057	2822959	Common Stock				10000.0				I		By Wife	
0001381197-25-000100	2823003	Class A common stock				427812.0	F8			D			
0001062993-25-013500	2822663	Common Stock				90802.0				D			
0001062993-25-013498	2823094	Common Stock				55380.0				D			
0000821189-25-000051	2822888	Common Stock				168250.0				I		Family Trust	
0001415889-25-020936	2822856	COMMON STOCK				12676.0				D			
0001415889-25-020936	2822857	COMMON STOCK				4789.0				I		By Employee Stock Ownership & Savings Plan	
0001139942-25-000007	2823119	Common Stock				12025.0				I		Family Trust	
0001628280-25-037397	2823085	Common  Stock				572.0				I		By ESOP	F1
0001415889-25-020932	2822736	Common Stock				831600.0				I		Voting or Investment Control	F2
0001189242-25-000004	2822922	common stock				9032.0				I		By Sengstack Family Foundation	F5
0001189242-25-000004	2822921	common stock				115000.0				I		By Spouse's Trust	F4
0001189242-25-000004	2822923	common stock				56900.0				I		By Spouse	
0001189242-25-000004	2822920	common stock				160000.0				I		By Reporting Person's Trust	F3
0001562180-25-005614	2823164	Common Stock				14596.26	F1			I		By Children	
0001214659-25-011425	2822700	Common Stock				6617.0	F1			I		Deferred Compensation Interest	
0001214659-25-011425	2822701	Common Stock				1000.0				I		By Trust	
0001628280-25-037363	2822757	Common Stock				7073.0				I		By 401(k) plan	
0001225208-25-006968	2823053	Common Stock				52196.0				D			
0001225208-25-006967	2823087	Common Stock				22316.23	F1			D			
0001115055-25-000149	2823021	Depositary Shares	F1			20000.0				I		By Spouse	
0001115055-25-000149	2823020	PNFP Common Stock				2000.0				I		By Spouse	
0001115055-25-000148	2822770	Depositary Shares	F1			2000.0				D			
0001127602-25-019917	2823098	Common Stock				1353.73	F4			I		In Profit Sharing Plan	
0000074260-25-000135	2822662	Common Stock				1339.0				I		By ORI 401K	
0001832670-25-000008	2823031	Common Stock				9841.0				I		By Roth IRA	
0001127602-25-019913	2822814	Common Stock				6361.0				D			
0000014930-25-000107	2822656	Common Stock				19789.0				I		Barbara B Singer 2014 Irrevocable  Trust	
0000014930-25-000103	2822898	Common Stock				1000.0				I		by Family Trust	
0001437749-25-024524	2822859	Common Stock				672.88	F1			I		By the Alerus Financial Corporation Employee Stock Ownership Plan	
0000080420-25-000090	2823068	Common Stock				0.0				D			
0001580642-25-004768	2822660	No Longer Subject to Section 16				0.0				D			
0001580642-25-004766	2822973	Shares of beneficial interest				1349000.92				D			
0000950170-25-101677	2822824	Common Stock				436.6	F1			D			
0001476840-25-000108	2822947	Class A Common Stock				210676.0				D			
0001062993-25-013472	2822986	Common Shares of Beneficial Interest				69082.19				D			
0001437749-25-024493	2822918	Common Stock				3474.0				I		By spouse	
0000072331-25-000099	2822773	NDSN				1567.0	F2			I		Company Savings Plan	
0001104659-25-073302	2822638	Common Stock				4765361.0				D			
0001104659-25-073302	2822637	Common Stock				2980680.0	F4			I		By Spouse	
0001628280-25-037288	2822966	Common Stock				1000.0				I			
0001628280-25-037288	2822965	Common Stock				69749.0				D		By Spouse	
0001415889-25-020904	2823089	Class A Common Stock				150000.0				I		By APM33, LLC	F2
0002008589-25-000009	2822782	Common Stock				2700000.0				I		By Giri Devanur Holdings LLC	F4
0001062993-25-013462	2822796	Common Stock				6128297.0				I		By ARCH Venture Fund X Overage, L.P.	F4, F3, F2
0001062993-25-013462	2822797	Common Stock				16080.0				I		See Footnote	F7
0001062993-25-013462	2822795	Common Stock				6128297.0				I		By ARCH Venture Fund X, L.P.	F4, F3, F1
0001062993-25-013461	2823136	Common Stock				6128297.0				I		By ARCH Venture Fund X, L.P.	F3, F1
0001062993-25-013461	2823137	Common Stock				6128297.0				I		By ARCH Venture Fund X Overage, L.P.	F3, F2
0001062993-25-013460	2823132	Common Stock				6128297.0				I		By ARCH Venture Fund X, L.P.	F3, F1
0001062993-25-013460	2823133	Common Stock				6128297.0				I		By ARCH Venture Fund X Overage, L.P.	F3, F2
0001777393-25-000146	2823069	Common Stock				26339.0	F1			D			
0001641172-25-021967	2822739	Common Stock				1348228.0				I		See footnote	F3
0001641172-25-021967	2822738	Common Stock				2573732.0				I		See footnote	F2
0001641172-25-021967	2822740	Common Stock				598293.0				I		See footnote	F4
0001213900-25-070792	2823108	Class A Common Stock				800000.0				D		See footnote	F2
0001213900-25-070792	2823109	Class A Common Stock				931674.0				I			
0000902664-25-003332	2822713	Series A Preferred Stock	F2			337538.59				I		See footnote	F1
0000902664-25-003332	2822712	Common Stock, par value $.0001 per share				52910291.0				I		See footnote	F1
0001596532-25-000203	2823036	Common Stock				9917.0				D		By Trust for Nephew	F6
0001596532-25-000203	2823037	Common Stock				30000.0				I		By Trust for Niece	F6
0001596532-25-000203	2823038	Common Stock				30000.0				I			
0001439288-25-000137	2822627	Common Stock				5304.0				I		By 401(k) Plan	F2
0001439288-25-000136	2822791	Common Stock				2124.0				I		By 401(k) Plan	F5
0001439288-25-000135	2823039	Common Stock				1890.0				I		By 401(k) Plan	F3
0001562180-25-005607	2823150	Class A Common Stock				24918585.0				D		by Spouse	
0001562180-25-005607	2823151	Class A Common Stock				240000.0				I			
0000730708-25-000181	2822626	Common Stock				7000.0				D			
0000730708-25-000180	2823130	Common Stock				26000.0				I			
0000730708-25-000180	2823127	Common Stock				10328.0				D	F4		
0000730708-25-000180	2823126	Common Stock				10000.0				D	F3	Held in family sub-S corporation	
0000730708-25-000180	2823125	Common Stock				1672.0				D		Held in family limited liability company	
0000730708-25-000180	2823128	Common Stock				500.0				D	F5		
0000730708-25-000180	2823131	Common Stock				8200.0				I			
0000730708-25-000180	2823129	Common Stock				500.0				D	F6		
0000730708-25-000179	2822704	Common Stock				11361.0				D			
0000730708-25-000179	2822702	Common Stock				6875.0				D	F3	Held by spouse in trust	
0000730708-25-000179	2822703	Common Stock				4688.0				I			
0000730708-25-000178	2822924	Common Stock				6000.0				D	F3		
0000730708-25-000177	2822718	Common Stock				90.43				D	F3	Held by spouse	
0000730708-25-000177	2822719	Common Stock				73376.0				D	F4		
0000730708-25-000177	2822721	Common Stock				7191.0				I			
0000730708-25-000177	2822720	Common Stock				291225.0				D	F5		
0000278166-25-000126	2822725	Common Stock				380.0				I		By Spouse	
0000730708-25-000176	2822843	Common Stock				51416.0				I			
0000730708-25-000176	2822841	Common Stock				9356.0				D	F5		
0000730708-25-000176	2822840	Common Stock				33632.34				D	F4	Held by Sherwood Partners, Ltd, family partnership	
0000730708-25-000176	2822839	Common Stock				18104.0				D	F3	Held by Spouse in Trust	
0000730708-25-000176	2822842	Common Stock				21867.0				I			
0000730708-25-000174	2823093	Common Stock				3000.0				D			
0000730708-25-000172	2822716	Common Stock				72.0				D	F3		
0000730708-25-000170	2822806	Common Stock				40.0				I		Shares held by spouse	
0000730708-25-000168	2822905	Common Stock				3000.0				D	F5		
0000730708-25-000168	2822904	Common Stock				9110.0				D	F4		
0000730708-25-000168	2822902	Common Stock				36865.01				D	F3		
0000730708-25-000168	2822903	Common Stock				1000.0				D			
0001104659-25-073196	2823018	Common Stock, $0.001 par value				1177060.0				I		See footnotes	F3, F2, F1
0001104659-25-073196	2823019	8.625% Series C Preferred Stock				393646.0				I		See footnotes	F3, F2, F1
0000730708-25-000166	2822804	Common Stock				20787.0				D	F2		
0000730708-25-000166	2822805	Common Stock				7478.0				D	F3		
0001213900-25-070781	2823048	Common Stock				1746169.0	F2			I		By Mariposa Acquisition IX, LLC	F2
0000730708-25-000164	2823161	Common Stock				28404.0				D			
0000730708-25-000164	2823162	Common Stock				558.0				D	F3		
0000730708-25-000164	2823163	Common Stock				281.0				D	F4		
0000950170-25-101536	2823064	Common Shares				118.0	F1			D			
0000950170-25-101536	2823065	Common Shares				1358.0	F2			D			
0000950170-25-101534	2822828	Common Shares				118.0	F1			D		See Footnotes	F4, F3
0000950170-25-101534	2822829	Common Shares				1358.0	F2			D		See Footnotes	F5
0000950170-25-101534	2822830	Common Shares				471153.0	F14			I		See Footnotes	F6, F7
0000950170-25-101534	2822831	Common Shares				61886.0	F14			I		See Footnotes	F8, F9
0000950170-25-101534	2822832	Common Shares				97963.0	F14			I		See Footnotes	F10, F11
0000950170-25-101534	2822833	Common Shares				246799.0	F14			I		See Footnotes	F12, F13
0000950170-25-101534	2822834	Common Shares				1678258.0	F14			I			
0000950170-25-101534	2822835	Common Shares				307173.0	F14			I			
0000902664-25-003330	2823099	Common Stock, par value $.0001 per share				52910291.0				I		See footnote	F1
0000902664-25-003330	2823100	Series A Preferred Stock	F2			337538.59				I		See footnote	F1
0000950170-25-101527	2822709	Class A Common Stock				59534.0				I		By The BBAB Living Trust	
0000950170-25-101527	2822708	Class A Common Stock				197298.0				I		By The BBAB 2021 Irrevocable Trust	
0001437749-25-024427	2822961	Common Stock				3365.0				I	F1	Shares held in separate trusts for the benefit of children of the Reporting Person	
0001793659-25-000172	2822756	Class A Common Stock				205448.0				I		By Spouse	
0001793659-25-000170	2822933	Class A Common Stock				15203.0				D			
0000950170-25-101506	2823066	Common Stock				689944.0				I		See Footnotes	F3, F2, F1
0000950170-25-101506	2823067	Common Stock				7055748.0				I		See Footnotes	F4, F3, F2
0000950170-25-101501	2823082	Common Stock				52500.0				D			
0001641172-25-021959	2822772	Common Stock				48387.0	F1			D			
0000950170-25-101498	2822793	Common Stock				33500.0				D			
0000921895-25-002064	2822764	Common Stock				82176.0	F3			D			
0000921895-25-002063	2822852	Common Stock				13926.0	F3			D			
0000950170-25-101496	2822976	Common Stock				42262.0				D		By 401(k)	
0000950170-25-101496	2822977	Common Stock				6022.0				I			
0000754811-25-000019	2822878	Class A Common Stock				32862.0				I		IRA	
0000754811-25-000019	2822879	Class A Common Stock				221656.77				I		401(k)	
0001127602-25-019895	2823153	Common Stock				13628362.0				I		See footnote	F1
0001437749-25-024420	2823076	Common Stock				0.0				D			
0000050863-25-000115	2822714	Common Stock				45806.02				I		by Family Trust	
0001127602-25-019888	2822730	Shares Of Common Stock (par Value $0.01 Per Share)				26153.0				I		By Family Trust	
0001127602-25-019888	2822732	Shares Of Common Stock (par Value $0.01 Per Share)				1000.0				I		By Family Trust	
0001127602-25-019888	2822733	Shares Of Common Stock (par Value $0.01 Per Share)				47305.0				I		By The Kushel Family 2011 Dynasty Trust	
0001127602-25-019888	2822731	Shares Of Common Stock (par Value $0.01 Per Share)				1000.0				I		By Family Trust	
0001127602-25-019888	2822734	Shares Of Common Stock (par Value $0.01 Per Share)				3720.0				I		By The Kushel Family 2018 Trust	
0001127602-25-019882	2823052	Common Stock				10000.0	F3			I		UTMAs for Children	
0001437749-25-024409	2822876	Common Stock				15000.0				I			
0001437749-25-024409	2822875	Common Stock				15000.0				D		By Spouse	
0001437749-25-024408	2823178	Common Stock				5000.0				D			
0001437749-25-024406	2822745	Common Stock				2500.0				D		By LLC	
0001437749-25-024406	2822746	Common Stock				5000.0				I			
0001127602-25-019873	2822737	Common Stock				703.5				D			
0001127602-25-019872	2822810	Common Stock				135642.0				I		By Trust	
0001888316-25-000047	2822747	Common Stock				13196.0				D			
0001641172-25-021930	2822650	Common Stock				360284.0				D			
0001415889-25-020872	2822877	Common Stock				178.0				I		Custodial Account	F2
0001381197-25-000098	2822691	Class A common stock				427812.0	F4			D			
0001522115-25-000004	2823034	Common Stock				3028.97	F2			I			
0001522115-25-000004	2823033	Common Stock				521482.39				D		By Spouse	
0001578563-25-000331	2822697	Common Stock				150000.0				I	F2	By:  Fregenal 2020 Irrevocable Trust	
0001578563-25-000331	2822696	Common Stock				5056.0				I		By:  Wife	
0001381197-25-000096	2822678	Class A common stock				2885496.0	F4, F3			D			
0001381197-25-000095	2823016	Class A common stock				427812.0	F4			D			
0000036966-25-000104	2823063	Common Stock				725848.0				I		Family Trust	
0000036966-25-000104	2823059	Common Stock				1000.0				I		By Child	
0000036966-25-000104	2823060	Common Stock				354561.0	F1			I		By Spouse	
0000036966-25-000104	2823061	Common Stock				142212.16				I		Children's Trust	
0000036966-25-000104	2823062	Common Stock				5288.0				I		401(k) Plan	
0001158839-25-000009	2822688	Common Stock				7828682.0	F4, F3			I		By John T. Kim Family Trust U/A dtd. 12/11/12	
0001158839-25-000009	2822689	Common Stock				1957350.0	F4, F3			I		By John T. Kim G-S Trust dtd. 12/11/12	
0001158839-25-000009	2822690	Common Stock				164678.0	F4, F3			I		By self as Trustee of Trust U/A dtd. 12/11/12	
0001158922-25-000011	2822931	Common Stock				2200000.0	F4, F3, F2			I		By Agnes C. Kim 2024 GRAT dtd. 8/5/24	
0001158922-25-000011	2822932	Common Stock				1600000.0	F4, F3, F2			I			
0001158922-25-000011	2822930	Common Stock				3347890.0	F4, F3, F2, F6			I		By James J. Kim 2024 GRAT dtd. 8/5/24	
0001158922-25-000011	2822929	Common Stock				3483000.0	F4, F3, F2			I		By Sujoda Investments, LP	
0001158922-25-000011	2822928	Common Stock				4418610.0	F4, F3, F2			I		By own GRATs	
0001158922-25-000011	2822927	Common Stock				16710668.0	F4, F3, F2			I		By trusts (excl. GRATs)	
0001158922-25-000011	2822926	Common Stock				19484809.0	F4, F3, F2			I		By Kim Capital Partners - KCP, LLC	
0001158922-25-000011	2822925	Common Stock				3738492.0	F4, F3, F2			D		By Sujochil, LP	
0001690820-25-000324	2823000	Class A Common Stock				924384.0				D			
0001690820-25-000322	2823101	Class A Common Stock				924384.0				D			
0001690820-25-000320	2823055	Class A Common Stock				924384.0				D			
0001022079-25-000195	2822784	Common Stock				1629.0	F2			I		401(k)	
0001022079-25-000195	2822783	Common Stock				358.0				I		By Trust	
0001045957-25-000006	2822766	Common Stock, par value $.01				1000.0				I			
0001045957-25-000006	2822765	Common Stock, par value $.01				3905.0				D		As custodian for grandchildren through UGMA	
0001415889-25-020863	2823148	Common Stock				420549.0				I		See footnote	F4
0001415889-25-020863	2823149	Common Stock				51000.0				I		See footnote	F5
0001688568-25-000074	2822792	Common Stock				328132.0	F4, F5, F3, F1, F2			D			
